Row,Loss_RAMSEY,Loss_OSR,CEV
Union,0.0225057490334118,0.027837245498312,0.435389846863712
Home,0.0192275208615646,0.0168049230449029,-0.293490734537027
Foreign,0.0324572352687419,0.0610017166986742,1.00742984633496
