Coefficient,Value
FP_y_gapH,-6.63608385032954
FP_y_gapF,-6.09458177169177
FP_pieH,-2.39398921345778
FP_pieF,-2.27587023716736
FP_y_gapH_starr,-6.42882487922265
FP_y_gapF_starr,-6.97032558183332
FP_pieH_starr,4.84935966242252
FP_pieF_starr,4.73123325273092
