Row,Loss_RAMSEY,Loss_OSR,CEV
Union,0.0737508224734089,0.106847617640842,1.08479257892305
Home,0.0765586152938562,0.131663908924442,1.39974973802016
Foreign,0.0719662498549357,0.0821094059203455,0.600537716544389
