Row,Loss_RAMSEY,Loss_OSR,CEV
Union,0.0278191079679426,0.0680861930522053,1.19654443326346
Home,0.0236113423974723,0.00247301984987853,-0.866939906621113
Foreign,0.0408098612586035,0.264993386000721,2.8232905923069
