Coefficient,Value
FP_c_gapH,-2.72514425229456
FP_c_gapF,-2.18811128793188
FP_s_gapH,1.75072420724336
FP_c_gapH_starr,9.40034128805395
FP_c_gapF_starr,8.05769744899073
FP_s_gapF_starr,6.83152937367085
