Coefficient,Value
FP_y_gapH,10
FP_y_gapF,3.62686474850302
FP_pieH,-2.74970739874424
FP_pieF,2.94012430020943
FP_y_gapH_starr,10
FP_y_gapF_starr,2.89327259038609
FP_pieH_starr,-2.35380887790866
FP_pieF_starr,2.68049407092336
