Row,Loss_RAMSEY,Loss_OSR,CEV
Union,0.021454106677683,0.0381020424550015,0.769367665954171
Home,0.0180455416279796,0.00345424103280792,-0.72027897299549
Foreign,0.0329206838393996,0.141894151287271,1.96840345862435
