Coefficient,Value
FP_c_gapH,3.1820323829397
FP_c_gapF,-5.41868228079002
FP_s_gapH,5.42898838721206
FP_c_gapH_starr,-3.48391606072544
FP_c_gapF_starr,5.27638641637963
FP_s_gapF_starr,5.53179319265002
