Coefficient,Value
FP_y_gapH,10
FP_y_gapF,3.55402048031957
FP_pieH,-1.97476003368817
FP_pieF,2.72170507212947
FP_y_gapH_starr,10
FP_y_gapF_starr,2.75366941214271
FP_pieH_starr,-1.62692231142542
FP_pieF_starr,2.47676795904278
