Row,Loss_RAMSEY,Loss_OSR,CEV
Union,0.0533682967279435,0.0777397934421964,0.930882433713118
Home,0.0182959737707373,0.00654752121317922,-0.646314751187117
Foreign,0.160773830890495,0.292569674508832,2.1647342653922
