Coefficient,Value
FP_c_gapH,1.84356538501094
FP_c_gapF,-1.63174918828061
FP_s_gapH,2.96183411780034
FP_c_gapH_starr,-6.70852306337124
FP_c_gapF_starr,4.98194660380659
FP_s_gapF_starr,9.97611731148588
