Row,Loss_RAMSEY,Loss_OSR,CEV
Union,0.0737508224734089,0.129758514878968,1.41116427777361
Home,0.0765586152938562,0.0326892323733604,-1.24891964578096
Foreign,0.0719662498549357,0.227039539847006,2.34813052820661
