Row,Loss_RAMSEY,Loss_OSR,CEV
Union,0.0533682967279435,0.0580650518196311,0.408651118429077
Home,0.0182959737707373,0.0191725351542758,0.176540723263094
Foreign,0.160773830890495,0.175442422825995,0.722184142365674
