Row,Loss_RAMSEY,Loss_OSR,CEV
Union,0.0198345344553399,0.0979715618785612,1.66679495424372
Home,0.0333106663032134,0.00370047660386131,-1.02606371384327
Foreign,0.00650391402505754,0.192292064555618,2.57017526790553
