Coefficient,Value
FP_c_gapH,4.32735946777437
FP_c_gapF,-3.78622832844932
FP_s_gapH,5.09673646572938
FP_c_gapH_starr,-9.08078312636672
FP_c_gapF_starr,7.28508538309438
FP_s_gapF_starr,10
