Row,Loss_RAMSEY,Loss_OSR,CEV
Union,0.019256357215144,0.263204315803965,2.94511548063386
Home,0.0319906043135027,0.117540437136635,1.74406761156538
Foreign,0.00694661501027978,0.42517154219191,3.85619237501511
