Coefficient,Value
FP_c_gapH,3.36190914232665
FP_c_gapF,-1.7111004550079
FP_s_gapH,3.83597112311506
FP_c_gapH_starr,-9.45510782514554
FP_c_gapF_starr,4.24851023629369
FP_s_gapF_starr,9.99998387367079
