Row,Loss_RAMSEY,Loss_OSR,CEV
Union,0.0711577289704525,0.0723261617990407,0.203824135837251
Home,0.0718872507340994,0.0734633598810652,0.236726501128542
Foreign,0.0718872507340943,0.0722135985157579,0.107719435021606
