Row,Loss_RAMSEY,Loss_OSR,CEV
Union,0.0737508224734089,0.0774154518531976,0.360968050530233
Home,0.0765586152938562,0.0763379591731603,-0.088575114778793
Foreign,0.0719662498549357,0.0789606647683395,0.498688588231308
