Row,Loss_RAMSEY,Loss_OSR,CEV
Union,0.021454106677683,0.0282799400459511,0.492642159724907
Home,0.0180455416279796,0.0191897979068112,0.201704406723776
Foreign,0.0329206838393996,0.0562576982070878,0.910911911685832
