Row,Loss_RAMSEY,Loss_OSR,CEV
Union,0.0265300641099857,0.0555741722422195,1.0162083449063
Home,0.0220962348329405,0.00663093618250722,-0.741537109893186
Foreign,0.0406434674016787,0.202925128607053,2.40208547321604
