Row,Loss_RAMSEY,Loss_OSR,CEV
Union,0.0954732006005937,0.097340435386267,0.25766367644135
Home,0.0960486996761056,0.0974734144268747,0.225070043479333
Foreign,0.096048699676093,0.0978170009321756,0.250744757770932
