Row,Loss_RAMSEY,Loss_OSR,CEV
Union,0.0989714360438449,0.301104781340964,2.68085124323264
Home,0.104240213295524,0.0138111680517692,-1.79311319832301
Foreign,0.096614501526241,0.59119140927262,4.1934421088017
