Row,Loss_RAMSEY,Loss_OSR,CEV
Union,0.0240553939317924,0.0839615309097526,1.45945057519554
Home,0.0399916168989562,0.0138652821335416,-0.963813440046746
Foreign,0.00834555193423124,0.154062887567504,2.27619437274508
