Coefficient,Value
FP_y_gapH,8.2773956820193
FP_y_gapF,8.82151259254471
FP_pieH,1.47513719023413
FP_pieF,1.6115021692572
FP_y_gapH_starr,9.99995327648541
FP_y_gapF_starr,9.45583762128503
FP_pieH_starr,1.96749009771851
FP_pieF_starr,1.83111147083328
