Row,Loss_RAMSEY,Loss_OSR,CEV
Union,0.0198041824609524,0.0493737717008688,1.02536002115101
Home,0.0332949838506155,0.0146633757216089,-0.813914723985403
Foreign,0.00643734833925217,0.0840851827040226,1.66156910434841
