Row,Loss_RAMSEY,Loss_OSR,CEV
Union,0.0198041824609524,0.0261489515267867,0.474965039773919
Home,0.0332949838506155,0.0374291612405466,0.383396627351122
Foreign,0.00643734833925217,0.0154930754472524,0.567434056331177
