Coefficient,Value
FP_c_gapH,6.05395109274633
FP_c_gapF,-5.88550506742726
FP_s_gapH,10
FP_c_gapH_starr,-2.33901678922205
FP_c_gapF_starr,1.98609464422272
FP_s_gapF_starr,2.68896069903892
