Coefficient,Value
FP_c_gapH,5.2580826481142
FP_c_gapF,-3.07938684046939
FP_s_gapH,9.99997628459117
FP_c_gapH_starr,-5.49773711624861
FP_c_gapF_starr,2.83911618460302
FP_s_gapF_starr,9.9998591637144
