Coefficient,Value
FP_c_gapH,1.12269461355395
FP_c_gapF,-3.610655495489
FP_s_gapH,4.68361411873755
FP_c_gapH_starr,-0.457758797922442
FP_c_gapF_starr,0.728532505942627
FP_s_gapF_starr,0.376032588900781
