Row,Loss_RAMSEY,Loss_OSR,CEV
Union,0.0533682967278359,0.0599384665503099,0.483328085395839
Home,0.0182959737707,0.020308183363564,0.267479401017161
Foreign,0.160773830890175,0.180247224382308,0.832098145752497
