Row,Loss_RAMSEY,Loss_OSR,CEV
Union,0.0238933572694959,0.0306736070232578,0.490994446812204
Home,0.0394199654521692,0.0462778735955858,0.493798272564969
Foreign,0.00864210729299801,0.0151786521187854,0.482089703991554
